"word","cdv.txt","cdv.txt.zip","groen.txt","groen.txt.zip","nva.txt","nva.txt.zip","openvld.txt","openvld.txt.zip","pvda.txt","pvda.txt.zip","spa.txt","spa.txt.zip","vlaamsbelang.txt","vlaamsbelang.txt.zip"
"gezinszorg",4,0,0,0,0,0,0,0,0,0,0,0,0,0
"gezondheidsnormen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"goeder",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"goederenstromen",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"grachten",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"grondwater",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"gsmmasten",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"halftijds",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"hartpatiënten",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"huisvestingsplan",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"hypotheekleningen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"imi",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"impulsprogrammas",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"indexeringsmechanisme",0,0,0,0,4,0,0,0,0,0,0,0,0,0
"infra",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"initiatiefnemers",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"insijpelen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"intense",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"interimkantoren",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"interpretatie",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"investeringsakkoorden",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"iran",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"israel",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ivm",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ivt",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"kadernummer",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"kampioen",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"kapitalen",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"kleinverbruikers",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"klimaatbuffers",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"klimaatcommissie",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"klimaatcontracten",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"klimaatgerelateerde",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"klimaatimpact",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"klimaatplannen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"klimaatschadelijke",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"klinieken",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"kloppend",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"kondigde",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"koolstof",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"koude",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"kraken",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"kredietbemiddelaar",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"kunsteducatie",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"kwetsbaarste",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"landroof",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ldc",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"leeg",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"leeuwendeel",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"lerarenberoep",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"lezers",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"limitatieve",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"locatiebeleid",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"lockineffect",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"loopbaanvoorwaarde",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"lops",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"maal",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"manifestaties",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"mediaaanbod",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"meemoeders",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"metrostations",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"milieukenmerken",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"milieuverenigingen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"miljonairs",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"mindervaliden",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"mini",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"mobiliteitsmogelijkheden",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"mondialisering",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"muzikanten",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"nanomaterialen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"natuurverbindingsgebieden",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"nbb",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"ombudsman",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ondergronds",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ondermijnd",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"onderzoekscommissie",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"onevenredige",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ongelooflijk",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"onkelinx",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"onthaalklassen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ontharden",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ontlast",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ontspoord",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"onverbiddelijk",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"onverdedigbaar",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"oogmerk",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"oostvlaanderen",4,0,0,0,0,0,0,0,0,0,0,0,0,0
"opgetreden",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"opmars",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"oudsten",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"overheidsbanen",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"overheidsondersteuning",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"overlevingspensioen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"palliatief",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"pensioenadministraties",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"pensioenspaarregelingen",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"piekcentrales",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"planschade",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"platforms",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"pleitbezorger",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"pluriformiteit",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"postbode",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"publiceerde",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"rapportage",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"rechtsgeldigheid",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"rechtswaarborgen",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"remgelden",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"renovatiepremies",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"reststromen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"rijdt",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"rijksten",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"risicobeoordeling",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"risicokapitaal",4,0,0,0,0,0,0,0,0,0,0,0,0,0
"rivieren",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"roots",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"rusthuisbewoner",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"samenlevingsaspecten",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"scan",0,0,0,0,4,0,0,0,0,0,0,0,0,0
"schaduwbanken",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"schoolopdracht",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"schoolreizen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"schooltaal",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"schuldenregeling",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"sociaalecologisch",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"sporter",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"sportevenementen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"staatsobligaties",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"stadsbossen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"stadsuitbreiding",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"stam",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"steenkoolgas",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"studiedienst",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"tachtig",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"tadd",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"talensensibilisering",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"tandemplan",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"taxshelter",0,0,0,0,0,0,4,0,0,0,0,0,0,0
"tel",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"tewerkstellingsmaatregelen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"thuisverpleegkunde",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"toekomstig",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"toevallig",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"tontine",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"toprunnermodel",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"topsportscholen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"transmissienet",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"uitkomst",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"uitspraak",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"uitstootreductie",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"uitvoeringsplan",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"use",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"vacu<fc>m",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"vakantiegeld",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"vakbond",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"veehouders",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"veeltalig",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"veiligheids",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"verbouwen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"verenigingsverband",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"verhardingsstop",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"verleent",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"verordeningen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"verslechteren",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"vervolledigen",4,0,0,0,0,0,0,0,0,0,0,0,0,0
"verwezenlijkt",4,0,0,0,0,0,0,0,0,0,0,0,0,0
"vito",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"vluchtelingenstromen",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"volgde",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"volgooit",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"voordeliger",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"voorstelde",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"vredesmacht",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"vrijhandelsakkoord",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"warmtenetwerken",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"waterhuishouding",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"web",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"weerleggen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"weersomstandigheden",0,0,0,0,0,0,0,0,0,0,4,0,0,0
"wereldvlamingen",0,0,0,0,4,0,0,0,0,0,0,0,0,0
"werkcomponent",4,0,0,0,0,0,0,0,0,0,0,0,0,0
"westers",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"westerse",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"winter",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"wirwar",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"woonerven",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"woonnood",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"woonpatrimonium",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"woonwerkverplaatsingen",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"zorgwekkende",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"heffen",1,0,3,0,2,0,2,0,2,0,1,0,0,0
"tekorten",0,0,2,0,2,0,1,0,2,0,3,0,1,0
"begrotingsevenwicht",3,0,2,0,2,0,0,0,0,0,0,0,0,0
"belastingplichtige",2,0,2,0,0,0,0,0,0,0,3,0,0,0
"bestuursniveau",0,0,2,0,2,0,0,0,0,0,3,0,0,0
"blootgesteld",0,0,3,0,0,0,0,0,2,0,2,0,0,0
"compleet",2,0,3,0,0,0,0,0,2,0,0,0,0,0
"concentreren",0,0,3,0,0,0,2,0,2,0,0,0,0,0
"cultuurhuizen",0,0,2,0,3,0,0,0,0,0,2,0,0,0
"dichtbij",0,0,3,0,0,0,0,0,2,0,2,0,0,0
"doorslaggevend",2,0,3,0,2,0,0,0,0,0,0,0,0,0
"energieprijzen",0,0,2,0,2,0,0,0,0,0,3,0,0,0
"gecentraliseerd",0,0,3,0,0,0,0,0,2,0,2,0,0,0
"gezondheidsproblemen",0,0,3,0,0,0,0,0,2,0,2,0,0,0
"indexering",0,0,0,0,2,0,0,0,2,0,3,0,0,0
"leerlingenbegeleiding",2,0,3,0,0,0,0,0,0,0,2,0,0,0
"leidde",0,0,2,0,0,0,0,0,3,0,2,0,0,0
"medebeheer",2,0,2,0,0,0,0,0,0,0,3,0,0,0
"meter",2,0,2,0,0,0,0,0,0,0,3,0,0,0
"onvoorwaardelijk",0,0,2,0,2,0,0,0,0,0,3,0,0,0
"oppositie",0,0,2,0,2,0,0,0,0,0,3,0,0,0
"remedie",0,0,3,0,0,0,0,0,2,0,2,0,0,0
"schooltoelagen",0,0,2,0,2,0,0,0,0,0,3,0,0,0
"termijnen",0,0,2,0,0,0,3,0,0,0,2,0,0,0
"vergeleken",0,0,2,0,0,0,0,0,3,0,2,0,0,0
"vermijdt",0,0,2,0,0,0,0,0,3,0,2,0,0,0
"zover",0,0,3,0,0,0,2,0,0,0,2,0,0,0
"zwartwerk",0,0,2,0,3,0,0,0,0,0,2,0,0,0
"bevolkingsgroepen",0,0,2,0,2,0,0,0,1,0,3,0,0,0
"congo",0,0,3,0,2,0,0,0,2,0,1,0,0,0
"deeltijdse",1,0,2,0,0,0,0,0,3,0,2,0,0,0
"draait",0,0,3,0,1,0,0,0,2,0,2,0,0,0
"drijft",0,0,3,0,2,0,0,0,1,0,2,0,0,0
"eenmalige",1,0,3,0,0,0,0,0,0,0,2,0,2,0
"gepast",2,0,3,0,2,0,0,0,0,0,1,0,0,0
"geroepen",0,0,3,0,1,0,0,0,0,0,2,0,2,0
"handelaars",2,0,2,0,0,0,0,0,1,0,3,0,0,0
"hedendaags",1,0,3,0,0,0,0,0,0,0,2,0,2,0
"heffingen",0,0,2,0,2,0,1,0,3,0,0,0,0,0
"huishoudens",1,0,2,0,0,0,0,0,3,0,2,0,0,0
"ingrijpende",1,0,3,0,2,0,0,0,0,0,2,0,0,0
"inrichten",1,0,2,0,3,0,0,0,0,0,2,0,0,0
"klinkt",0,0,3,0,1,0,0,0,2,0,2,0,0,0
"leer",3,0,2,0,2,0,0,0,1,0,0,0,0,0
"missies",1,0,2,0,3,0,2,0,0,0,0,0,0,0
"mooi",0,0,2,0,3,0,0,0,1,0,2,0,0,0
"overhouden",2,0,3,0,0,0,1,0,2,0,0,0,0,0
"overige",3,0,0,0,1,0,0,0,2,0,2,0,0,0
"participatieve",0,0,3,0,1,0,0,0,2,0,2,0,0,0
"personeels",0,0,2,0,2,0,0,0,3,0,1,0,0,0
"segregatie",0,0,2,0,1,0,0,0,2,0,3,0,0,0
"sleutel",0,0,3,0,1,0,0,0,2,0,2,0,0,0
"stageplaatsen",1,0,3,0,2,0,2,0,0,0,0,0,0,0
"stille",0,0,3,0,0,0,1,0,2,0,2,0,0,0
"toets",2,0,3,0,1,0,0,0,0,0,2,0,0,0
"torenhoge",0,0,2,0,2,0,0,0,1,0,3,0,0,0
"universitaire",0,0,2,0,1,0,0,0,3,0,2,0,0,0
"verbintenissen",2,0,2,0,3,0,0,0,1,0,0,0,0,0
"verlaagde",0,0,3,0,1,0,2,0,2,0,0,0,0,0
"verwezenlijking",2,0,2,0,0,0,0,0,1,0,3,0,0,0
"vraagstuk",0,0,3,0,1,0,2,0,2,0,0,0,0,0
"vrijwilliger",0,0,3,0,2,0,0,0,1,0,2,0,0,0
"zwitserland",0,0,1,0,2,0,0,0,3,0,2,0,0,0
"aanwenden",1,0,3,0,2,0,1,0,0,0,2,0,0,0
"beleidskeuzes",2,0,3,0,1,0,1,0,2,0,0,0,0,0
"bleven",0,0,2,0,1,0,0,0,3,0,1,0,2,0
"concurrentievermogen",1,0,3,0,2,0,0,0,1,0,2,0,0,0
"decennium",0,0,2,0,1,0,0,0,2,0,3,0,1,0
"fenomenen",1,0,3,0,0,0,1,0,2,0,2,0,0,0
"geglobaliseerde",3,0,2,0,2,0,1,0,0,0,1,0,0,0
"handels",1,0,2,0,2,0,0,0,1,0,3,0,0,0
"identificeren",0,0,3,0,1,0,2,0,0,0,2,0,1,0
"meebrengen",1,0,2,0,0,0,1,0,2,0,3,0,0,0
"mivb",1,0,3,0,0,0,1,0,2,0,2,0,0,0
"nauwgezet",1,0,3,0,2,0,0,0,1,0,2,0,0,0
"nederlandstalig",0,0,1,0,1,0,2,0,2,0,0,0,3,0
"sportief",0,0,3,0,1,0,2,0,1,0,2,0,0,0
"the",1,0,2,0,0,0,1,0,2,0,3,0,0,0
"veranderd",0,0,3,0,2,0,0,0,1,0,2,0,1,0
"verantwoorden",1,0,0,0,2,0,0,0,3,0,2,0,1,0
"voorziene",0,0,3,0,1,0,0,0,1,0,2,0,2,0
"voren",1,0,2,0,0,0,0,0,1,0,2,0,3,0
"zeggenschap",0,0,1,0,2,0,2,0,0,0,3,0,1,0
"zelfbeschikking",0,0,1,0,2,0,3,0,2,0,1,0,0,0
"alvorens",1,0,2,0,3,0,1,0,1,0,2,0,0,0
"elektriciteitsproductie",1,0,3,0,2,0,0,0,1,0,2,0,1,0
"gehad",2,0,3,0,0,0,1,0,1,0,2,0,1,0
"groeilanden",1,0,1,0,2,0,1,0,2,0,3,0,0,0
"hoop",0,0,2,0,1,0,1,0,3,0,2,0,1,0
"operationeel",0,0,3,0,2,0,1,0,1,0,2,0,1,0
"scandinavische",1,0,3,0,2,0,0,0,1,0,2,0,1,0
"afkopen",0,0,1,0,0,0,0,0,3,0,1,0,2,0
"angst",0,0,3,0,0,0,1,0,1,0,2,0,0,0
"bedrijfstoeslag",1,0,0,0,1,0,2,0,0,0,3,0,0,0
"bekende",0,0,3,0,1,0,0,0,2,0,1,0,0,0
"beoogt",2,0,3,0,0,0,0,0,0,0,1,0,1,0
"beschreven",0,0,3,0,2,0,0,0,0,0,1,0,1,0
"bevestigen",2,0,0,0,1,0,0,0,1,0,3,0,0,0
"bezoekers",0,0,2,0,1,0,0,0,0,0,3,0,1,0
"bijgehouden",0,0,3,0,0,0,1,0,1,0,2,0,0,0
"bijkomen",0,0,2,0,0,0,1,0,3,0,1,0,0,0
"binnenvaart",1,0,2,0,1,0,0,0,0,0,3,0,0,0
"daaruit",0,0,3,0,0,0,1,0,2,0,1,0,0,0
"diepgaande",0,0,3,0,1,0,0,0,0,0,2,0,1,0
"dimensie",2,0,3,0,0,0,1,0,0,0,1,0,0,0
"dingen",2,0,1,0,0,0,1,0,0,0,3,0,0,0
"doelgerichte",0,0,3,0,1,0,2,0,0,0,1,0,0,0
"dorp",0,0,3,0,1,0,1,0,0,0,2,0,0,0
"draagmoederschap",0,0,3,0,2,0,1,0,0,0,1,0,0,0
"eerdere",1,0,3,0,1,0,0,0,0,0,2,0,0,0
"eerstelijnsgezondheidszorg",0,0,2,0,1,0,0,0,1,0,3,0,0,0
"effectiever",0,0,3,0,1,0,1,0,0,0,2,0,0,0
"eigentijdse",1,0,3,0,0,0,1,0,0,0,2,0,0,0
"eulidstaten",0,0,3,0,2,0,0,0,0,0,1,0,1,0
"exporteren",1,0,3,0,0,0,1,0,0,0,2,0,0,0
"fatsoenlijk",0,0,2,0,1,0,0,0,3,0,1,0,0,0
"gebleken",1,0,3,0,0,0,2,0,0,0,1,0,0,0
"gebleven",1,0,3,0,1,0,0,0,2,0,0,0,0,0
"gelijkwaardig",0,0,3,0,1,0,2,0,0,0,1,0,0,0
"gezegd",0,0,1,0,0,0,0,0,3,0,2,0,1,0
"gezondheidsdoelstellingen",2,0,3,0,1,0,0,0,0,0,1,0,0,0
"grondwettelijk",2,0,0,0,1,0,0,0,3,0,1,0,0,0
"halve",1,0,2,0,0,0,3,0,0,0,0,0,1,0
"huidskleur",0,0,0,0,2,0,1,0,1,0,3,0,0,0
"humane",0,0,3,0,0,0,1,0,1,0,2,0,0,0
"inbegrip",0,0,3,0,1,0,0,0,1,0,2,0,0,0
"informatisering",1,0,2,0,3,0,0,0,0,0,1,0,0,0
"innemen",2,0,3,0,0,0,0,0,1,0,0,0,1,0
"introduceren",0,0,1,0,1,0,2,0,0,0,3,0,0,0
"isolement",0,0,0,0,1,0,3,0,1,0,2,0,0,0
"jaarbasis",1,0,3,0,0,0,0,0,1,0,2,0,0,0
"kansarmoede",0,0,0,0,1,0,3,0,0,0,2,0,1,0
"klantvriendelijke",1,0,2,0,1,0,0,0,0,0,3,0,0,0
"landbouwbeleid",0,0,3,0,1,0,0,0,0,0,2,0,1,0
"lastenverlagingen",1,0,0,0,0,0,3,0,1,0,2,0,0,0
"links",0,0,2,0,0,0,1,0,3,0,0,0,1,0
"méér",0,0,3,0,0,0,0,0,2,0,1,0,1,0
"maandelijkse",0,0,3,0,1,0,0,0,0,0,2,0,1,0
"nieuwste",1,0,2,0,0,0,1,0,0,0,3,0,0,0
"omlaag",0,0,1,0,0,0,0,0,3,0,1,0,2,0
"onaanvaardbare",0,0,3,0,0,0,0,0,1,0,2,0,1,0
"ongelijk",0,0,1,0,1,0,0,0,2,0,3,0,0,0
"ongeval",0,0,3,0,0,0,1,0,1,0,2,0,0,0
"onrechtvaardig",0,0,3,0,1,0,0,0,2,0,1,0,0,0
"ontginnen",0,0,3,0,2,0,1,0,0,0,1,0,0,0
"oosteuropa",0,0,0,0,1,0,0,0,3,0,1,0,2,0
"opstap",1,0,0,0,2,0,0,0,1,0,3,0,0,0
"organisatorische",2,0,0,0,1,0,0,0,1,0,3,0,0,0
"politionele",0,0,2,0,1,0,0,0,0,0,1,0,3,0
"quasi",1,0,3,0,0,0,1,0,0,0,2,0,0,0
"raadpleging",0,0,1,0,3,0,0,0,2,0,1,0,0,0
"renovatiewerken",1,0,3,0,2,0,0,0,0,0,1,0,0,0
"resterende",2,0,3,0,1,0,1,0,0,0,0,0,0,0
"rij",1,0,3,0,1,0,0,0,2,0,0,0,0,0
"ruggengraat",1,0,1,0,2,0,0,0,0,0,3,0,0,0
"schenkt",0,0,2,0,1,0,0,0,0,0,3,0,1,0
"slechter",0,0,3,0,1,0,1,0,2,0,0,0,0,0
"staatshervormingen",1,0,0,0,2,0,0,0,1,0,0,0,3,0
"stapt",0,0,0,0,1,0,1,0,2,0,3,0,0,0
"storten",0,0,3,0,1,0,0,0,2,0,1,0,0,0
"stukken",0,0,2,0,1,0,0,0,3,0,1,0,0,0
"telewerk",0,0,3,0,1,0,1,0,0,0,2,0,0,0
"uitgekeerd",0,0,3,0,0,0,2,0,1,0,1,0,0,0
"variëren",1,0,3,0,0,0,0,0,1,0,2,0,0,0
"verborgen",0,0,2,0,0,0,1,0,3,0,1,0,0,0
"vermits",1,0,3,0,0,0,0,0,2,0,1,0,0,0
"vertegenwoordigen",0,0,3,0,1,0,0,0,2,0,1,0,0,0
"vervult",0,0,1,0,2,0,1,0,0,0,3,0,0,0
"vooruitzichten",0,0,1,0,2,0,1,0,0,0,3,0,0,0
"vrouwelijke",1,0,1,0,0,0,0,0,2,0,3,0,0,0
"wachttijd",0,0,2,0,1,0,0,0,3,0,1,0,0,0
"wakker",1,0,1,0,0,0,0,0,2,0,3,0,0,0
"werkgezin",0,0,0,0,1,0,3,0,1,0,2,0,0,0
"arbeids",2,0,1,0,3,0,0,0,1,0,1,0,0,0
"asociale",1,0,0,0,1,0,1,0,2,0,3,0,0,0
"broodnodige",0,0,3,0,1,0,1,0,0,0,2,0,1,0
"daarbuiten",1,0,3,0,1,0,1,0,0,0,2,0,0,0
"definiëren",1,0,3,0,1,0,1,0,0,0,2,0,0,0
"dieper",0,0,2,0,2,0,0,0,2,0,2,0,0,0
"familiale",1,0,0,0,0,0,1,0,2,0,3,0,1,0
"financieringswet",2,0,0,0,2,0,0,0,2,0,0,0,2,0
"geblokkeerd",0,0,3,0,2,0,0,0,1,0,1,0,1,0
"leiding",1,0,3,0,2,0,0,0,1,0,1,0,0,0
"levensstandaard",1,0,3,0,1,0,1,0,0,0,2,0,0,0
"oprichten",0,0,3,0,2,0,1,0,0,0,1,0,1,0
"overleven",1,0,1,0,2,0,0,0,3,0,1,0,0,0
"overschrijden",1,0,3,0,0,0,0,0,1,0,2,0,1,0
"preventiebeleid",3,0,1,0,1,0,0,0,1,0,2,0,0,0
"provinciaal",1,0,1,0,3,0,0,0,1,0,2,0,0,0
"rechterlijke",0,0,2,0,0,0,2,0,2,0,0,0,2,0
"sensibiliseringscampagnes",0,0,3,0,1,0,0,0,1,0,2,0,1,0
"sterktes",3,0,1,0,2,0,0,0,0,0,1,0,1,0
"vangnet",2,0,0,0,1,0,1,0,0,0,3,0,1,0
"verlichting",0,0,3,0,1,0,0,0,1,0,2,0,1,0
"vervolgen",0,0,2,0,2,0,0,0,2,0,2,0,0,0
"vrachtvervoer",1,0,3,0,2,0,0,0,1,0,0,0,1,0
"aanbesteding",1,0,2,0,0,0,0,0,3,0,0,0,0,0
"aangesproken",0,0,3,0,2,0,0,0,1,0,0,0,0,0
"adem",1,0,0,0,0,0,0,0,2,0,3,0,0,0
"afgeleverd",0,0,3,0,0,0,0,0,1,0,2,0,0,0
"afgewezen",0,0,3,0,0,0,0,0,2,0,1,0,0,0
"afname",2,0,3,0,1,0,0,0,0,0,0,0,0,0
"ambassades",0,0,2,0,1,0,3,0,0,0,0,0,0,0
